x,y,country_iso3_code,erml_commodity,concat_figure_notes_text,pole_of_inaccessibility_longitude,erml_sub_commodity,pole_of_inaccessibility_latitude,cgi_commodity_url,yearbook_table_id,quantity,yearbook_table_trans,bgs_commodity_code,units,bgs_statistic_type_trans,bgs_commodity_trans,concat_table_notes_code,year,country_trans,bgs_sub_commodity_trans,concat_table_notes_text,country_iso2_code,erml_group,concat_figure_notes_code
-9.418948,19.331734,MRT,Salt,Estimates.,-9.418948,,19.331734,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,1000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Mauritania,,,MR,Salt,*
57.569565999999995,-20.279322999999998,MUS,Salt,Estimates.|Sea salt.,57.569566,,-20.279323,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,500,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Mauritius,,,MU,Salt,*|c
38.189454999999995,-13.567587,MOZ,Salt,Estimates.|Sea salt.,38.189455,,-13.567587,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,95000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Mozambique,,,MZ,Salt,*|c
-78.039729,24.703818,BHS,Salt,Exports.,-78.039729,,24.703818,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,708642,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Bahamas,,,BS,Salt,i
-64.684753,-16.706875999999998,BOL,Salt,Estimates.,-64.684753,,-16.706876,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,5000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Bolivia,,,BO,Salt,*
-78.38721699999999,-1.4488619999999999,ECU,Salt,Estimates.,-78.387217,,-1.448862,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,75000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Ecuador,,,EC,Salt,*
-88.87232399999999,13.736452,SLV,Salt,Estimates.|Sea salt.,-88.872324,,13.736452,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,100000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,El Salvador,,,SV,Salt,*|c
-90.736761,15.240898,GTM,Salt,Estimates.|Sea salt.,-90.736761,,15.240898,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,60000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Guatemala,,,GT,Salt,*|c
-86.625162,14.818427999999999,HND,Salt,Estimates.,-86.625162,,14.818428,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,60000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Honduras,,,HN,Salt,*
-77.31881,18.155226,JAM,Salt,Estimates.,-77.318810,,18.155226,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,14000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Jamaica,,,JM,Salt,*
-85.03425999999999,12.84512,NIC,Salt,Estimates.|Sea salt.,-85.034260,,12.845120,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,30000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Nicaragua,,,NI,Salt,*|c
-80.023774,9.023398,PAN,Salt,Sea salt.,-80.023774,,9.023398,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,25259,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Panama,,,PA,Salt,c
-64.007094,7.145968,VEN,Salt,Estimates.|Sea salt.,-64.007094,,7.145968,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,300000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Venezuela,,,VE,Salt,*|c
66.008447,33.836267,AFG,Salt,Years ended 20 March following that stated.,66.008447,,33.836267,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,10627,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Afghanistan,,,AF,Salt,g
89.75468699999999,23.626877999999998,BGD,Salt,Years ended 30 June of that stated.,89.754687,,23.626878,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,1582623,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Bangladesh,,,BD,Salt,j
104.457827,12.560177,KHM,Salt,Estimates.|Sea salt.|Seasons beginning in November and ending in May of the year stated.,104.457827,,12.560177,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,104000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Cambodia,,,KH,Salt,*|c|p
114.218582,-0.9663149999999999,IDN,Salt,Estimates.,114.218582,,-0.966315,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,1000000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Indonesia,,,ID,Salt,*
55.508706,31.955713,IRN,Salt,Years ended 20 March following that stated.,55.508706,,31.955713,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,3677501,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Iran,,,IR,Salt,g
43.668758,32.734232999999996,IRQ,Salt,Estimates.,43.668758,,32.734233,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,300000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Iraq,,,IQ,Salt,*
34.658280999999995,30.719482,ISR,Salt,Sea salt.,34.658281,,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,275160,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Israel,,,IL,Salt,c
47.314791,29.315859999999997,KWT,Salt,Estimates.,47.314791,,29.315860,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,58000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Kuwait,,,KW,Salt,*
36.227979999999995,34.183941,LBN,Salt,Estimates.|Sea salt.,36.227980,,34.183941,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,15000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Lebanon,,,LB,Salt,*|c
121.417908,17.522436,PHL,Salt,Estimates.|Sea salt.,121.417908,,17.522436,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,993000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Philippines,,,PH,Salt,*|c
38.508277,35.025607,SYR,Salt,Estimates.,38.508277,,35.025607,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,3000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Syria,,,SY,Salt,*
105.335928,21.894282,VNM,Salt,Sea salt.,105.335928,,21.894282,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,1134590,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Vietnam,,,VN,Salt,c
9.529062999999999,56.236675,DNK,Salt,Estimates.|Exports.,9.529063,,56.236675,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,466000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Denmark,,,DK,Salt,*|i
22.009674999999998,39.740648,GRC,Salt,Sea salt.,22.009675,,39.740648,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,201000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Greece,,,GR,Salt,c
132.72135600000001,-23.137734,AUS,Salt,Years ended 30 June of that stated.,132.721356,,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,11960778,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Australia,,,AU,Salt,j
23.840187999999998,42.733269,BGR,Salt,Estimates.,23.840188,,42.733269,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,3400000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Bulgaria,,,BG,Salt,*
2.452177,46.620563,FRA,Salt,Salt; all forms.,2.452177,,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,5200596,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,France,,,FR,Salt,k
142.796275,43.46076,JPN,Salt,Years ended 31 March following that stated.,142.796275,,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,874000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Japan,,,JP,Salt,m
31.971487999999997,49.685680999999995,UKR,Salt,Estimates.,31.971488,,49.685681,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,2000000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Ukraine,,,UA,Salt,*
10.262436,61.687073999999996,NOR,Salt,Sales.,10.262436,,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,5300,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Norway,,,NO,Salt,h
59.610051999999996,39.444075999999995,TKM,Salt,Estimates.,59.610052,,39.444076,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,230000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Turkmenistan,,,TM,Salt,*
-68.25,12.183333,BES,Salt,Estimates.|Sea salt.,-68.250000,,12.183333,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,400000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Bonaire,,,BQ,Salt,*|c
47.480000000000004,15.69,YEM,Salt,Estimates.,47.480000,,15.690000,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,75000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,"Yemen, Republic of",,,YE,Salt,*
127.0,40.0,PRK,Salt,Estimates.,127.000000,,40.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,100000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,"Korea, Dem. P.R. of",,,KP,Salt,*
34.022162,-5.686961,TZA,Salt,,34.022162,,-5.686961,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,83974,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Tanzania,,,TZ,Salt,
24.972941,45.853463999999995,ROU,Salt,,24.972941,,45.853464,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,1151740,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Romania,,,RO,Salt,
44.931729999999995,40.288596,ARM,Salt,,44.931730,,40.288596,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,28168,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Armenia,,,AM,Salt,
23.963964999999998,-21.767426,BWA,Salt,,23.963965,,-21.767426,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,418379,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Botswana,,,BW,Salt,
102.461851,19.117967999999998,LAO,Salt,,102.461851,,19.117968,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,3951,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Laos,,,LA,Salt,
29.851983999999998,16.724177,SDN,Salt,,29.851984,,16.724177,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,237000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Sudan,,,SD,Salt,
-6.587161,31.846552,MAR,Salt,,-6.587161,,31.846552,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,490896,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Morocco,,,MA,Salt,
-14.794929,15.046717999999998,SEN,Salt,,-14.794929,,15.046718,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,290873,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Senegal,,,SN,Salt,
23.214465999999998,-30.457874999999998,ZAF,Salt,,23.214466,,-30.457875,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,538355,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,South Africa,,,ZA,Salt,
-73.03382599999999,-13.197341,PER,Salt,,-73.033826,,-13.197341,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,1030598,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Peru,,,PE,Salt,
72.249192,38.314141,TJK,Salt,,72.249192,,38.314141,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,37023,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Tajikistan,,,TJ,Salt,
80.793549,7.020493,LKA,Salt,,80.793549,,7.020493,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,60076,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Sri Lanka,,,LK,Salt,
47.659729,40.34583,AZE,Salt,,47.659729,,40.345830,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,4045,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Azerbaijan,,,AZ,Salt,
-70.500342,18.899231999999998,DOM,Salt,,-70.500342,,18.899232,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,0,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Dominican Republic,,,DO,Salt,
8.92548,46.810942,CHE,Salt,,8.925480,,46.810942,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,325000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Switzerland,,,CH,Salt,
-101.933344,23.629557,MEX,Salt,,-101.933344,,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,9084859,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Mexico,,,MX,Salt,
36.517534999999995,30.758101,JOR,Salt,,36.517535,,30.758101,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,39088,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Jordan,,,JO,Salt,
33.526313,39.351717,TUR,Salt,,33.526313,,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,7698018,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Turkey,,,TR,Salt,
5.322768,52.104093999999996,NLD,Salt,,5.322768,,52.104094,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,5701000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Netherlands,,,NL,Salt,
9.011444,33.802665999999995,TUN,Salt,,9.011444,,33.802666,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,1666075,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Tunisia,,,TN,Salt,
-64.247496,-31.841561,ARG,Salt,,-64.247496,,-31.841561,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,1256963,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Argentina,,,AR,Salt,
-69.73191899999999,-26.162882999999997,CHL,Salt,,-69.731919,,-26.162883,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,9574159,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Chile,,,CL,Salt,
14.940280999999999,46.143799,SVN,Salt,,14.940281,,46.143799,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,805,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Slovenia,,,SI,Salt,
128.0,36.0,KOR,Salt,,128.000000,,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,323470,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Korea (Rep. of),,,KR,Salt,
-80.718912,22.366246999999998,CUB,Salt,,-80.718912,,22.366247,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,226000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Cuba,,,CU,Salt,
57.386461999999995,22.050248,OMN,Salt,,57.386462,,22.050248,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,11700,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Oman,,,OM,Salt,
94.13658799999999,63.462201,RUS,Salt,,94.136588,,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,5529600,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Russia,,,RU,Salt,
21.069122999999998,43.769359,SRB,Salt,,21.069123,,43.769359,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,6703,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Serbia,,,RS,Salt,
-49.028009999999995,-12.408957,BRA,Salt,,-49.028010,,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,464330,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Brazil,,,BR,Salt,
18.0,44.0,BIH,Salt,,18.000000,,44.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,947838,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Bosnia & Herzegovina,,,BA,Salt,
169.942601,-44.75072,NZL,Salt,,169.942601,,-44.750720,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,60000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,New Zealand,,,NZ,Salt,
105.527762,46.198899,MNG,Salt,,105.527762,,46.198899,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,2624,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Mongolia,,,MN,Salt,
16.971256999999998,-20.703654,NAM,Salt,,16.971257,,-20.703654,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,795896,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Namibia,,,NA,Salt,
27.942587999999997,53.695986999999995,BLR,Salt,,27.942588,,53.695987,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,1198290,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Belarus,,,BY,Salt,
109.537431,32.216659,CHN,Salt,,109.537431,,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,58526800,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,China,,,CN,Salt,
-3.0,55.0,GBR,Salt,,-3.000000,,55.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,2327965,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,United Kingdom,,,GB,Salt,
16.205146,45.645755,HRV,Salt,,16.205146,,45.645755,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,54381,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Croatia,,,HR,Salt,
96.111983,21.798486,MMR,Salt,,96.111983,,21.798486,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,229000,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Myanmar,,,MM,Salt,
69.217179,48.473662,KAZ,Salt,,69.217179,,48.473662,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,1237455,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Kazakhstan,,,KZ,Salt,
63.826062,41.895281,UZB,Salt,,63.826062,,41.895281,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,292720,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Uzbekistan,,,UZ,Salt,
120.964347,23.753332,TWN,Salt,,120.964347,,23.753332,http://resource.geosciml.org/classifier/cgi/commodity-code/salt,122,77854,Production of salt,124,tonnes (metric),Production,salt,,2020-01-01,Taiwan,,,TW,Salt,
114.218582,-0.9663149999999999,IDN,Pig iron,Estimates.,114.218582,Pig iron,-0.966315,http://resource.geosciml.org/classifier/cgi/commodity-code/iron,72,3100000,Production of pig iron,72,tonnes (metric),Production,"iron, pig",,2020-01-01,Indonesia,,,ID,Iron and steel,*
